gene,1,2,3,4,5,6,7,8
Q9L0E0,-1.7114665482722906,-1.4402207790091395,1.3037855043924067,0.702060823616389,0.3976501239144329,-0.28210834664554146,0.6482498300243216,0.38204939197929183
Q9K4D5,1.9821252109501861,0.9279623727215042,-0.09964853487340933,-0.1709106169884005,-1.5274061669277255,-0.4711259855830451,-0.7735752883388838,0.13257900903971767
P46786,1.8001808652084663,1.4442512090957704,0.12162311963458393,-0.38690726554382715,-0.9894644917003408,-0.8746327471765429,-0.28984415440780714,-0.8252065351102573
Q9X8N1,1.5586639957093886,0.6590396502333833,0.4102139018563141,0.6207776976710128,-0.10419464290920366,-0.18347867547444427,-1.7582217108951173,-1.2028002161912892
P0A477,1.9674363576359841,1.1270660360356863,0.2698098846165961,-0.14683287648976429,-0.5390525740985675,-1.0087249751797616,-0.6580697475908046,-1.0116321049293822
Q9L0D7,1.9978872469398463,0.9777630503712105,0.2615657784796044,-0.5274270211972678,-0.44555010732541367,-1.4733239099981355,-0.28623639731786504,-0.5046786399520471
O88060,1.6327237377458432,0.8475697160764776,0.6734405350096428,0.3672346222928546,-0.14183377805852868,-0.8112293590689521,-1.122434633864872,-1.4454708401325447
Q9S2Q6,-2.416298942548289,-0.17457615843665686,-0.027141957269086872,-0.027904146341652166,1.0707344647882673,0.5697467818703255,0.7792781228304861,0.22616183510674612
Q8CJU3,-1.4673010554608332,-1.108614217628689,-0.9267140786599767,-0.2685480081170965,0.6429949084746105,0.9837397631049303,1.0148562094671547,1.1295864788198937
Q9L0D0,1.7786317784433234,1.1537017470114346,0.5739558516470205,-0.029291978714895976,-0.6788485962160246,-0.948853822961343,-0.6965543266212342,-1.152740652588357
Q9RI46,-2.557155255099016,-0.036587548553271995,0.5039132430721056,0.5229150364804934,0.7786229904848584,0.5265502579511161,0.21597785708060224,0.04576341858303602
Q9L0C8,1.9598203021153324,0.40750240843980423,0.9289979694709827,0.1357964583182533,-0.7638135047592546,-0.5979724353825923,-1.1523204677668266,-0.9180107304356375
Q9RK34,-2.3221635250420714,0.28475605775465795,-0.7743028484240907,0.16485598472161028,0.9610009037557886,0.45937946180391726,0.5323768167670703,0.6940971486631237
O88058,1.8253880121132051,-0.20560842271933055,-0.361106782107024,0.5452925797657406,-1.5136614585599286,-1.1061466541204559,-0.010653939896003996,0.8264966655238524
Q9F2U7,1.2144301008051017,0.9808494375010303,0.7320544814690494,0.5027933843224265,0.14434993541066102,-0.6176757885485272,-1.4598135411006143,-1.496988009859225
Q9ZBJ2,0.6178882287295704,-1.5811947019365897,-1.1021236900614348,-0.6288026317685632,1.2742626117924072,1.3615023302017666,0.14928606014436188,-0.0908182071014105
Q9L0D1,1.3222236732553116,-0.055678759812983654,1.129634450018172,0.4659173121975907,-0.23362622708929395,-0.47864177754605647,-0.03546479884671945,-2.114363872175735
Q93RV9,-0.05111588029892763,0.8311596927700314,1.37420104394469,1.0488580869265622,0.09509927026570403,-0.5439856894677675,-1.045287298498258,-1.708929225641949
O86572,-0.4905056309590198,1.5246151143573794,-0.5846619242017858,-1.5274183457281922,-0.7157863293504815,0.07191643461498237,1.4774537549372548,0.24438692633032955
Q9FCH0,-1.8086884638194596,-0.9914410399380362,-0.3888247689835537,-0.39997365304674487,0.5140269848757265,1.027118847687806,0.9273911451996081,1.120390948024715
Q9K3J3,-1.5381774164056223,-1.2805963264214333,-0.9518750635473483,0.5123989224531613,0.5368904926850262,0.7877523655987272,0.8131135055933476,1.1204935200441637
Q8CJU5,-1.6154223076742849,-0.9915550653597641,-0.09071069030311071,1.6652518212286174,0.9781417482460479,0.5557441050503521,0.09176506034892087,-0.593214671536615
Q7AKQ4,-1.8059974240727428,-0.8461129187423498,0.4598018274769476,-0.7933488450824537,1.5338938607957273,0.5636566802913311,0.20245453576844086,0.6856522835650993
Q9S2K5,1.1162619589182226,0.9117138403146327,0.8768279864622313,0.5887372452981967,-0.037202838402587375,-0.42098504545354326,-1.6225608598272743,-1.412792287309753
Q9KXW4,-1.2755355175541143,1.0984725679654235,-1.0928348408177935,0.21350661141172847,-1.1973214541775345,1.1961524670626726,1.0302369390747486,0.02732322703492785
Q9L0D5,-2.617712943435293,0.4988211403557484,0.2574254494468565,0.3818101076409368,0.48889919293421136,0.07214771580727282,0.3579135339137011,0.5606958033366207
Q9S227,-1.6066376588659352,-1.1958282932880522,-0.7880779134127166,-0.03296629574013111,0.6945631004690672,0.8556418376508779,0.9997851279324683,1.0735200952544324
Q9X8S6,-0.3616992582745243,-1.1186590061267607,-0.500505719482124,-1.101189148487289,1.2473609287330438,-0.6700329209311272,1.332906904451041,1.1718182201178442
O50494,-1.8707830203277258,-0.6383313785583773,-0.5486086565350282,0.5024941041821245,-0.5407958198149867,1.1798197645092432,0.8609517178178987,1.055253288726773
Q9R339,-2.1736173313615486,0.461296309566446,-0.2416945038555222,-0.5704833495171825,0.9805040238442092,0.9001578119968657,0.9134380174132573,-0.26960097808656625
O50495,0.5721042312902551,1.5482569713355447,1.0637229386296507,0.27630879460454444,-0.2376636584577261,-0.48374928360048836,-1.4840346867572096,-1.2549453070448495
Q9L0D9,1.4808282749952615,0.9885325241849399,0.4683202909971,0.8056111939148455,-1.0610170341796565,-1.4254622709725815,-0.7124556211757314,-0.5443573577641775
Q9ZBQ8,1.1605367276735254,0.793168550439874,0.4924082896174559,0.5874500032075628,0.6116814503522002,-0.6577702123035346,-1.7828360107651564,-1.204638798221922
P60312,-0.12045855329730852,2.1626045060950045,0.9844457624475266,-0.5275724443730223,-0.9464074222531946,-0.045853743464180655,-0.8721556821847277,-0.6346024229702897
P41102,0.06480037602813782,-1.5738821855238956,-1.6465953026924787,-0.11910451066383922,0.742468774615766,0.8477457546058983,1.0707763364660157,0.6137907571643496
Q9RI42,-2.445715038981117,0.1754916570499425,0.4538678790423018,0.7479288364648342,0.6934284984058061,0.803914474571362,-0.2543383897679539,-0.1745779167851
Q9K4C2,0.45932907745560064,1.5045678135939489,0.9356471108975257,0.9101466237557814,-0.6316128924028017,-0.9726401035269172,-0.9534725188053469,-1.2519651109678254
Q9KY56,-2.3176875515088597,0.9648529730535697,0.6877220917347967,0.8681280529957414,0.32184592381581,0.10329337814126441,-0.03191473971287503,-0.5962401285192606
Q9K4D7,0.8669642078800208,-1.801445619118144,-0.0021446600041954275,-0.3529118696907277,-0.7037550171791809,0.18424333802060963,-0.02096650825330442,1.8300161283446914
O86535,1.3918105024934688,0.9440152903496966,0.6120951420778701,0.590072861477912,-0.04688446220881377,-0.6829857038987385,-1.2673039526666257,-1.5408196776247627
Q05558,-2.327709472933341,-0.6142345867919331,0.09967635471477373,0.47297356822637876,0.4302753101774365,1.234390863116992,0.2694370213927073,0.43519094209660975
Q93J09,0.5440632687828967,0.17700529409058066,0.7192869123954493,1.466399609594873,0.01345641248559905,-1.0351245707826833,-1.9809370533132704,0.09585012674650353
P52230,-2.108673800084298,-0.9532128098120236,0.2934652926058766,0.5290630429870233,1.3646870021050277,0.4174559805025444,-0.033773319331858835,0.4909886110277223
Q9F325,-0.06288649571875092,-1.4565587899907193,0.37605959000767425,-1.4178918806662453,-0.41009594959196055,1.2950750632770474,0.3522185757585352,1.324079886924439
Q9Z501,-1.860477936576844,-0.4861457153711012,-0.4290079337660576,-0.7337833128955084,0.380358813232057,0.746106277342566,1.0514282408678983,1.3315215671670946
Q9Z565,-1.1755384188468452,0.6613937284010133,0.527717054679432,1.085587592566231,1.172658510047505,0.0033642916515485826,-0.521022462183537,-1.7541602963152025
O69830,0.33900856784463823,-0.32768290633118285,0.21101864925462308,0.4860292209961924,-0.22662903743355925,1.9750487313777814,-1.7416456464445098,-0.7151475792636818
Q9L0N9,-1.7555386423597066,-0.6571676617350365,-0.48861357923674553,-0.09604460603887142,-0.060282981888594454,0.2639204611786051,1.0345766075215794,1.7591504025588234
P43414,0.7166840580583728,1.0351590737850846,0.8077929175637178,0.9069566498232202,0.14146782638016,-0.5818142614698404,-1.4806756036784479,-1.545570660462267
P49399,-0.49822711975495976,0.9198462934361148,1.5601432896727254,1.0109970795285679,0.12043695362382635,-0.6829397310908953,-1.1270811072189122,-1.3031756581965033
Q9L0D4,2.291209483601497,-1.010166501647089,0.14327953209163577,-0.10551119980638081,0.40576080428489336,-0.1051008975877774,-0.484751336299699,-1.1347198846374547
Q9WX06,-2.2687251770826555,-0.38776075780178276,0.1333947569948341,0.8185410708963867,0.9503262382232555,0.5557071638321066,0.7249935870461233,-0.5264768821082789
Q9Z564,2.107346308728364,1.1228039945997437,-0.049548447927037095,-0.589985355797103,-0.32849683552173625,-0.4948914623279116,-0.7542126575272968,-1.013015544227009
Q9KXU6,-0.12413812027964667,-0.1632205406566135,0.03822759168035229,1.5844663696599621,0.7295581608316765,0.8367905331099367,-1.4932403992207968,-1.4084435951249539
Q9X8I9,-2.1026805224501555,-0.3754701285023249,-0.46327615175522,-0.3648570960572085,0.6430190657673779,1.0942561368325432,0.43219258733212246,1.1368161088328652
O69879,1.7045959479570914,0.7041915459230761,0.6338793863909468,0.36988172596706426,-0.13720923680194075,-0.5350283691710953,-1.3624928114947163,-1.377818188770407
Q9S2Q7,-1.8514122341682617,-0.549617734125423,-0.16496599693927583,-0.801434859957789,0.29890858504199075,0.8916876753255651,0.6719296734954469,1.504904891327747
Q9FCL0,2.0944363332490883,0.3045598335331041,0.8380445217531819,-0.5021440747186249,-0.08546057257537827,-1.1883586159310977,-0.9295853537356991,-0.531492071574307
Q9KZA9,2.003717598394018,0.9105521347654315,0.4195661519272977,-0.08038610466563365,-0.34053000375491255,-0.8315661252022486,-1.0365842213389682,-1.0447694301249983
Q9L1D4,-2.4968182866724784,-0.19595120981213143,0.580451688938865,0.45850550423909064,0.8548100947082515,0.11863701597848639,0.0207090693458703,0.6596561232740632
Q9Z518,1.159605569113203,1.4955680082737195,0.5389292499982928,-1.2245456252961635,0.21715729660196126,0.07542181847261335,-1.038444104229525,-1.223692212934233
Q9RJ29,-1.2235601203008157,-0.7025995573463871,-0.16435148739971925,-0.4809075397489293,-0.26860732199844584,-0.22770150801034197,2.2126483564832933,0.8550791783213213
Q9KXQ9,1.6722286454157613,0.9355713516522047,0.274296491741151,0.0751203760889871,0.36695930474823873,-0.6009948358719606,-1.5095159093894317,-1.2136654243849505
O69198,1.2103893936579613,0.9143097698114055,0.5213559058141807,-0.17448926882493399,0.8601405222876448,-0.33162697388571466,-1.3472645824396903,-1.652814766420935
O69893,-2.2816933271236044,0.12770838111206528,0.7437095172240511,0.911965416336495,0.9317183474865551,0.39657324294506296,-0.3078058138461863,-0.5221757641344256
Q9L0D8,1.594889918198267,0.8993541954716276,0.13951699394399814,0.23360892880654427,0.6560989812054073,-1.1257830169698875,-1.174887798461464,-1.2227982021942856
Q9L0G5,1.1015016515262803,-0.012556275378834691,-0.16378413827707644,0.703403374790171,1.2641336478237213,0.010897652874285664,-0.9767465659952672,-1.92684934736328
Q7AKF3,-1.9916990660942577,-0.6548118382652333,-0.4165697757554634,-0.4325950496978156,0.6396608630500727,0.6757222031123903,1.1134150491309736,1.0668776145193974
Q9S2H0,-1.373023620558966,0.9816413645897809,1.217485366679644,1.2314826752880248,-0.012766190748890452,-0.034133774075302346,-0.7507752916669991,-1.2599105295072808
Q9L0D6,0.7708044051682669,1.0206187221183642,0.6893529922117472,0.7521290002914428,0.41577146288299954,-1.1266242231152634,-0.6690927753949398,-1.8529595841626807
Q9Z520,2.208932542266058,0.4875616623396522,-0.25960360535689136,-1.1306467599394523,-0.20444323000240516,-0.385442582718494,-1.096486906880458,0.3801288802918465
Q9L0M3,2.032665082481631,1.1330947287562743,-0.06606209318163567,-0.4987703604601825,-0.19976202151721964,-0.5993734571111798,-0.5079248644613779,-1.2938670145062852
Q9ZH58,-1.046515135773,-1.1902780755832305,-0.9441197480263577,-0.7301269638799516,0.5672348977663096,1.2028123884067654,1.1102385152734613,1.030754121815978
Q9RIZ7,-2.2546100712942136,0.45507328614656345,0.6668132319315025,0.6967557791246665,1.0558406487869063,0.29927848402278145,-0.18321854458107623,-0.735932814137116
Q8CK50,-1.2797042513148456,-1.1895926783030595,-0.8144871285946853,-0.3441905112037068,1.1379679163342349,0.16766774459521788,1.431037425783023,0.8913014827037765
O88059,-0.3368562408476379,1.1817773705571044,1.1792896775182518,1.1578130659336934,-0.19090877362973005,-0.3511564996738757,-1.0809948561889533,-1.5589637436689356
Q9F314,0.062042017500823,0.48915888195699275,1.1349028771472471,1.0131137943500352,-0.5327682405443012,0.37202423987728866,-2.2174725703506475,-0.32100099993790443
Q9ZBW7,1.2961239957847588,0.7898659775581689,0.7218451093504897,0.6538001542231927,-0.051355824627113876,-0.4580433651658949,-1.1783183111477897,-1.7739177359758629
Q9L286,2.362541304476778,-0.20692086067480367,0.014857126758021057,-1.1220624374583597,-0.9155350418899882,-0.4107606715767788,-0.04920851206371304,0.3270890924290045
Q9K4B5,1.572154270540659,0.8144073329986069,0.7759568880123088,0.29258688664949817,-0.20550129747449694,-0.4441732198336961,-1.3665652079070196,-1.4388656529859836
Q9L0X3,0.8992132351749079,-0.33079151567373577,1.0147784919527836,1.384433968062318,0.3046818943362112,-0.5328850374593433,-1.312614687517714,-1.4268163488754375
Q9FBP5,1.6310640415324058,0.7632622273959504,0.71700563511003,0.6809832445763465,-0.5896055056710799,-1.0937971658477743,-1.1300961556475078,-0.9788163214483759
Q9KZM1,-1.3594076766461167,-0.8247392354108437,-0.652224854822689,-1.0112743204412065,0.5561892790147879,0.9268820584649757,1.0095459328330296,1.3550288170080629
P50589,1.7902624572640355,0.37760111546429825,1.0748641652423043,0.07479444618314961,-0.25563244949106856,-0.7446824779029162,-0.852968329951618,-1.4642389268081533
Q9KZW2,-1.1595709140455988,-1.2744879792958481,-1.3426047768918337,0.23870179668449454,0.7538066195136791,0.8282531635692011,0.9304887711239502,1.02541331934195
Q7AKF1,-2.2398561416491143,-0.03836571783318037,-0.6385195516032574,0.18600747933726428,-0.005896214305970993,0.9367382950155122,1.0447696111742188,0.7551222398645279
Q9RJK9,-0.8301727645528552,-0.6322338011694338,-0.7009496747199451,-0.8383581044816536,-0.6771750736220743,0.6203693937878764,1.2160330915959217,1.842486933162164
Q9K4D6,1.3388417547692097,-0.9182926252027646,-1.15019338961506,-0.39810734466828884,-1.1162667189242976,1.5237432927966799,0.5268169212313695,0.19345810961321128
Q9X8U3,1.5264915078913246,0.9735270017459667,-0.10277559015489325,0.7270761740776801,-0.07510157748717308,-0.49837098545926617,-0.6942849982378801,-1.8565615323756925
Q7AKL2,0.41332628537436583,1.2947291186821432,0.813970663924516,1.2323298352712748,-0.5156591885647669,-0.7794918698108767,-1.4223413884529617,-1.0368634564237054
Q9XAC0,-1.3329541482748104,-0.750980742289369,-0.5721442323505225,-0.7442776564572522,0.23642828997765272,1.320283412708546,0.1220092163027666,1.7216358603828275
Q9ZC20,-2.532357536390037,0.15609688427670224,0.41368319827324707,0.5418752477108797,0.9246753383968532,0.3898370763887489,0.25973580949685343,-0.15354601815328695
Q9KXP5,1.779668542380449,0.7000280762101069,-1.4596175929608712,-0.48373488067897813,-0.5892165668324135,0.3515957668423971,0.7058704758306005,-1.0045938207912906
Q9F2Y1,1.333618225530327,0.9032376415911016,0.585808261459654,0.38705826948812866,0.27962000470569953,-0.444723401831698,-1.552476424017029,-1.4921425769261072
Q9Z527,1.1237240917950648,-0.4374001270701716,0.7631085226433116,0.7462727709922119,0.7498546100911264,0.06585972546024052,-1.8966856295162562,-1.1147339643955472
Q9XAJ5,-1.3496350047645596,-0.8826947333587631,-0.6315429779380309,-0.5452541384869609,-0.1989992646697048,0.9029378734338673,1.0449681162623254,1.6602201295218906
Q9FBR4,1.122264535858001,1.718715797190683,0.7496241716702443,-0.0863714164517697,-0.5452824556302507,-0.957529754285398,-0.9935359426760283,-1.0078849356753385
Q7AKP2,2.2325662613155655,0.7583253573166717,0.046818419623364436,0.02630152998578102,-0.6050846018620981,-0.6269483076857718,-0.930861241050563,-0.9011174176429483
Q9L206,0.3866954709746021,1.1251401678764148,0.06536118711217799,1.2998463188562168,0.553050646007747,-0.501760185886376,-1.3134078461346892,-1.614925758806117
P40173,1.3980540147915035,0.8860545248948551,0.8223131232893395,0.22700601433195666,0.1545796884329835,-0.6863325469951922,-1.1631573647485303,-1.638517453996835
Q9KY22,-1.5534015014469913,-1.087594776581879,-0.48454916390594094,-0.5485796603985938,0.3310802746511434,0.9954185121281424,1.0956881940404495,1.2519381215135827
P0A463,2.344631814344709,0.5622407905347677,0.008000052732774552,-0.02571153382073819,-0.45084145929558017,-0.790354355406868,-0.8190325891159946,-0.8289327199730437
Q9S2N0,-1.4529228158932066,-1.0515283736625665,-0.9447969739750071,-0.3376006917590212,0.5726042526836532,1.014781939368043,1.110022181507053,1.0894404817310417
Q9KXU8,1.0162420347694148,0.8852394133377173,0.7221872352108307,0.6070273987865366,0.1370440000946693,-0.13506608761731476,-1.4909333317677425,-1.7417406628140553
Q9KZF3,0.32783256708692665,1.6976942736574967,0.6935035519711589,0.8570858984352757,-0.4494086154615944,-0.5704715309796741,-1.2671850447492052,-1.2890510999603844
Q9KZ90,-0.6457005344992832,-0.009573128141489105,1.2980844922459391,1.2205944088937513,-0.7243564474079272,-1.8772555002496245,0.16071661544933893,0.5774900937093652
Q9L0N8,-0.97081945249752,1.6909156437664792,0.7934263759238868,0.5348171118430506,0.5352816295778778,-0.6985409516716173,-0.33776366644555383,-1.5473166904967364
Q93JL5,-2.557851825803213,-0.1754091942724141,0.28267620878930116,0.21333194423270194,0.4165928673392067,0.5279291891793347,0.5645914051345475,0.7281394054005186
Q9XA42,0.3475638421759187,0.800210754812883,0.3907752900152651,0.7446814502198212,1.1670193247617564,-0.2996934022216317,-1.3335654003340032,-1.816991859430071
Q9ADB3,1.6791964944761475,0.8640414337809915,0.5747636422150043,0.2964881100686028,-0.154624940100268,-0.5661464426246376,-1.2002588603118507,-1.493459437503995
Q9RKY0,1.001719881041085,0.4357775487815649,1.0731692457912851,0.7943683146737092,0.1932231498527166,-0.3955837110485951,-1.4596148239336033,-1.6430596051581547
Q53874,1.894799270741121,-0.3793897787723857,-0.10809510367382083,-1.2878705565663942,-0.9115817840308014,-0.5119909139832491,0.08109512462631574,1.223033741659129
O86504,1.0532902244180005,0.6648348869301818,0.8848037217665421,0.8816952892532006,0.048410643720759074,-0.5022202168016591,-1.3725386033956581,-1.6582759458913148
Q9XAI7,1.613177069557899,0.2702533594916877,0.9507375570324144,0.49934180230025693,-0.10568459253457096,-0.39948581951127404,-1.4350114623562311,-1.3933279139800698
Q93RW6,2.1336128098545837,0.8748011419894252,0.05392464868850481,-0.05261092813202881,-0.8732894864759284,-0.20879239153749357,-1.0432131290890996,-0.884432665298001
P52215,0.9538967152358859,0.824732430036706,0.5280246341348048,-1.622029894256946,1.2977205576878224,-0.8793124153617954,-1.0176156205376448,-0.08541640693883319
O69913,1.56935223308486,0.7657894684455633,0.831938182471812,0.3774992032535822,-0.08184978309053993,-0.8859606898830698,-1.3362345622755167,-1.240534052006691
Q9RD22,1.559779977986093,1.1278771538896157,0.3581384445210938,0.5499440634145751,-0.25700215102102364,-0.9010042032753355,-1.1318394571329764,-1.3058938283820454
Q9K418,-1.3347791949315064,-0.1943917366947256,0.4363864530351506,1.379090420357793,1.234762149086175,0.1954279461207589,-1.583590647922594,-0.13290538905095378
Q7AKQ8,1.4582901546937246,0.773459281121686,0.5969728741241983,0.7550624854042738,-0.03135349391246998,-0.9387917476471728,-1.466171197157275,-1.1474683566271198
Q9RIZ8,-2.5569149934441953,0.05327608678069186,0.3914269477714833,0.5881045531317897,0.7573562069127056,0.61006434568808,0.11168288530383488,0.04500396785559361
Q9L0M4,-0.5058201593481501,0.44105498768231977,1.8770482421746577,0.5754576144624692,-0.4730103073015336,0.5715549430144953,-1.4073585900214205,-1.0789267306628734
Q9KZ91,-1.3326806439425893,-0.33696357419545514,0.03954248844740557,-0.43539689439774054,-0.6702225263917886,-0.35732834453659434,1.0178828947964045,2.075166600220574
Q9L0Q9,1.5031546596280136,1.0062266351538012,0.7668414854255436,0.5567996655857599,-0.8706464823633462,-1.2867879583007902,-0.7593205413373904,-0.9162674637915986
Q9X819,0.26964968400965744,-1.1041623392257682,-0.9242356606082711,-1.0107737534760044,-0.7584382367875879,1.0944133659536683,0.9951940148204039,1.438352925313929
Q9KZV9,-1.2249030509834336,-1.3073236312432133,-1.3160554912269304,0.4983549916416714,0.7880864350482669,0.8330468203461125,0.8837131636230853,0.8450807627944392
