"gene","33h","41h","45h","49h","53h","57h","61h","65h"
"Q93RW2",15.850317313318,15.468519409892,15.7808570540655,15.382510691007,15.2699836757634,15.1987683844337,14.7824969623034,15.1938877883045
"P58481",16.153568325382,15.9729752651468,15.8506228828458,15.8648977203932,16.0036231419993,16.0949013072393,15.9601589493794,15.9870400622635
"Q9S2S3",14.5209059759731,14.0643323925738,14.0201887063377,13.9760517546921,14.0361673896909,13.8926134291065,13.8123973991636,13.7829672752443
"Q9Z578",15.312143812175,14.9992570485199,15.1622452984116,15.1439187459556,15.1419891285525,14.985937387198,14.8013255662785,14.7714350164744
"Q9X7Y8",14.4381199734495,14.5180414027295,14.5353442251436,14.616857750593,14.6410346966297,14.4430785053522,14.404206046349,14.475487669356
"Q9F3K4",16.1825669498091,16.0151230631512,16.0038684631225,15.9639082114107,15.7047655893591,15.5555439499511,15.4098489673792,15.2379172191827
"Q8CJP6",13.4590498261237,14.4345462622781,14.4519548298021,14.4919905409282,14.6063573391863,14.1414499451858,14.0555565234959,13.8152499481029
"Q9RI31",14.379854019274,15.8564496736456,15.8726700714057,15.9261127691713,15.8723078425188,15.4421683005761,15.036827224172,14.996023750748
"Q9K4A0",14.9110646018743,14.9960765555301,14.7847378213126,14.7600031854901,15.0061996225596,15.0341878570206,15.113074116799,15.0840212969515
"Q9RI40",13.7344234143517,15.3911326932656,15.550845024634,15.7208787436115,15.764987400777,15.7633890287604,15.6652415576485,15.550373727896
"Q9L1U4",15.4581105919454,15.4585886772548,15.3506735768983,15.3367241538203,15.2512956464238,15.2797331461886,15.2398175731394,15.2683303510656
"Q9ADG6",15.184906123822,14.9679263910729,14.6943343365266,14.5964841001477,14.104773615601,13.8334896458506,13.5418093592562,13.4540491812689
"P24532",15.3978287577389,14.8317253292141,14.8638529781898,14.7099266238701,14.3800057143627,13.9624884403433,13.7050493164126,13.5128116235005
"O50492",15.6625321187708,15.7955080104243,15.6343044895614,15.559183168216,15.5907750614086,15.5545950856481,15.6369222661848,15.5510737249966
"Q9FC99",12.0966080823906,11.42646248824,11.1820276747893,11.4506226532132,11.5576326528615,11.7187995385905,11.6099444846107,11.3174447553804
"Q8CJQ8",16.7478135802482,16.67675345535,16.54158977521,16.4877369520248,16.2399946465172,16.1112717821093,15.9837059961324,15.8816489044766
"Q9L1L8",14.306778857631,14.4307396342479,14.4277365307137,14.4798498974915,14.5905566046349,14.5861371703787,14.4598948439236,14.5818193318682
"Q9KXK6",16.2861413055735,16.1344793466552,16.2408164757443,16.1506042849134,16.2946017615996,16.0674175603222,16.2500390273237,16.0265067870696
"Q9K417",16.4491797790004,16.6131679572912,16.7187591102238,16.7221441766244,16.8111072443607,16.6725291205501,16.6092288159322,16.7646266358786
"Q9L065",15.4180436511357,15.377499869939,15.2252594715644,14.945505188681,14.7757418680374,14.7065035761249,14.5960588323545,14.4401544281281
"Q9S1P4",15.8378902509094,15.450773367951,15.4392302340285,15.4463516739743,15.4070965800157,15.220495898288,14.9101202398894,15.0214373633332
"Q9FBN4",15.5325607331803,15.6773698755404,15.4724917015501,15.541858837452,15.5843972571438,15.5519735099481,15.526409339263,15.409407074165
"Q9L1E0",12.1550897898943,12.3234592288921,12.120831423297,11.9881129340348,11.8094341255002,11.6981903794606,11.6059466347534,11.5022286413157
"P72403",15.6545387089982,15.4308399743276,15.7907308202286,15.7264018675662,15.8065334733158,16.1634765435841,15.4675494884242,15.7028579232538
"Q9L085",15.3912996749237,14.5373845327446,14.2968407468959,13.0746823352094,13.4360046893561,13.2381913851996,13.1862751744346,13.0989789126844
"Q9KZ12",14.387369631719,14.9658569277889,14.9536600053606,15.0096070923196,15.0281148586255,14.7462056729486,15.0420550653713,14.6274983117184
"Q9X9Z6",14.599177533165,14.6902253703035,14.7506138266531,15.4251918139017,15.4984312801553,15.0025580960264,15.0901509855802,15.1166718720117
"O69874",15.1795060999559,15.0606982141966,15.1146800084646,15.2157387421576,15.108835158899,14.964205465793,14.8747374588862,14.7948254025868
"Q8CJV9",15.1551372608251,14.7827979384161,14.7198671777984,14.7084530600352,14.8738488884769,15.0679714016029,15.1456175482175,15.2341757419293
"O86519",13.0206461855839,13.4483175324016,13.7139676002314,13.5024349831053,13.3627427411778,12.8480963453126,13.1678219706116,13.5077005984321
"Q9ADJ5",13.8093037903355,13.2795481822495,13.166325872641,13.139892699518,13.0749083887141,12.8143314427762,12.4692145106219,12.5095190886667
"Q9F323",15.7298136661364,15.5318249203897,15.4005120984348,15.4595603936101,15.4503034168832,15.410743080966,15.4603931107106,15.3848190476415
"O54158",12.7016849227422,12.3296791824006,11.9665841043827,12.2760321845035,12.1008138475242,11.8580579758251,12.1664102042705,12.1324183533927
"Q9EX03",13.5413673403522,13.5859203890219,13.6901091564226,13.6796917176071,13.5113363701463,13.2932419532962,13.1849100209978,13.1407847537317
"Q9ZBX1",14.2212875765203,14.0833994362865,14.184325421151,14.0214760260367,14.1374829254283,14.2724532596389,14.153706537611,13.9339812561841
"O86517",14.9479310955505,14.5568478505673,14.5936010946249,14.5578378334447,14.9386947272568,14.9651705354602,15.0564134350325,14.9444921436875
"Q9RJH9",15.9751365862636,16.26389711892,16.219054115842,16.2408025254226,16.4743862737892,16.5740250416389,16.5782717189711,16.4499470501865
"O69974",15.8948386767291,15.6940987975237,15.4782202729749,15.4586429788955,15.4514499803913,15.4858393406332,15.674661689105,15.7734320981634
"Q7BUY9",14.4200780742662,14.2079488264791,14.1379383034295,14.147895754097,13.8426671490824,13.6750934727277,13.4076597974738,13.273464401573
"Q9K3Y7",14.5951066719348,14.7964549942748,14.4194449115748,14.3385698878844,14.2978418271602,14.0679609781771,14.0859817146737,13.8818730211449
"Q9S2Q3",15.4836427801159,15.4349613221389,15.3388340157657,15.210461582176,15.0704717399898,14.9600583540645,14.8686912398724,14.8380207297628
"O88016",15.2285274133063,14.9845250820349,15.0004215300121,15.102825849834,14.9920955360253,15.1729558732035,15.1019887319111,15.1846313415826
"Q9RDP7",15.2326736152941,15.0524059258696,15.0874260869089,15.0433753536016,15.1772100835321,14.915252789439,14.8298156628441,14.9554145144057
"Q9X928",14.9600186535022,15.0056016063882,15.3282297987575,15.1554160060688,15.1063958152141,14.994271757237,14.9291704649769,14.8510653396086
"Q9RJ63",15.7357640540855,16.2389449191093,16.3146161732342,15.9128215184305,16.3993437943897,16.1518175137479,16.0201896309158,16.0850991466928
"Q9X8P6",14.9976101022766,14.7456769238808,14.7255751690234,14.7118557728481,14.9897571851842,15.3827357951995,15.3622634204554,15.1816865298991
"P72392",14.0752483109932,13.8944831024586,13.7095907393058,13.630306390618,13.6170894441459,13.349959959343,13.3953169424523,13.2954084137143
"Q9WW65",14.421537062383,14.2710533102294,14.3675785169512,14.2861712702972,13.9891056106995,13.6744700133913,13.350399314232,13.3736614095715
"Q9L0F9",15.114819345639,14.860920080586,14.4736770968683,14.2139269613287,14.1033435812488,14.2580662966378,14.2077748270133,14.2103455772856
"Q9X8I1",12.8946789100987,12.5907878098207,13.3206214406764,12.9542429043189,13.8711466608678,13.9489930838238,14.3893391621753,14.2861229362973
"P36266",15.8201784082291,15.7336626113841,15.8188091271133,15.8264989652438,15.6308161528228,15.5976796578276,15.4711984226377,15.4716586726683
"O86575",14.3814729234047,14.2416199129915,14.0376863781895,14.0511339624106,13.8965578061807,14.0387085668688,14.1687169297114,14.2586518826715
"Q9X9W9",14.1436656688371,14.2149207029495,14.0973038131748,14.1626890353834,14.2939336360613,14.3960598150339,14.4224427121076,14.4254857745674
"Q9RJN6",15.6636881760141,15.956426321315,16.0522492022943,16.0684923241291,15.9473892289803,15.9015903971647,15.8278394797972,15.8108139778688
"Q7AKK2",14.4721041418078,14.3182521495086,14.3141516658624,14.4467899005621,14.4343760365729,14.6531749557011,14.5470758581857,14.5513728491416
"Q7AKQ5",15.164481024594,15.9353792115081,15.5958663144396,15.6472690957353,15.8832869164686,16.0427670799093,16.1460001051949,16.2518899361448
"Q9K3U0",15.1474760573796,15.2480860633393,15.1188272792379,15.091660564193,15.0479099377536,15.0058514976371,14.874853463187,14.8173911303353
"Q9L1Z2",15.724394990171,15.7797838116524,15.8768623570001,15.970500217611,15.9796874603779,15.8157940685523,15.6513014810664,15.6606856470098
"O88015",15.4294881843108,15.3100205738924,15.2574408452356,15.3523044626629,15.2290878593428,15.1594701908587,15.2031793757673,15.10199374213
"Q9K3R2",14.7126109915067,13.6473671214246,13.3686930566078,13.2307188962635,12.9040708633956,12.4952266728707,12.5411780151433,12.4432448276802
"Q9L0J0",13.1698554068625,12.9648408131012,12.9714735572338,13.0107342278024,13.2447652486714,13.2338169764319,13.0388743610188,12.7693460396932
"Q9F2I9",14.6913326067799,14.4607790356073,14.4637903777925,14.4372152516886,14.5842411890935,14.4381338780201,14.3112798650917,14.4130009275193
"Q9FBJ1",13.9863586000132,14.1817340143122,14.3048685538104,14.2577052286416,14.2244924833735,14.2092191088788,14.1624804594098,14.2374599400175
"Q9XA38",15.0817762573325,15.1647656056907,15.1034414687521,15.2917060302088,15.0789424962626,15.0549905226001,15.0981650795003,15.1566383194636
"Q9EX27",11.5686761259555,11.6782985328598,11.0637024968738,11.3265635763012,11.8020527313872,11.8158966650726,11.5211719603688,11.7266501245794
"Q9RKL1",14.1201102262504,14.4440069769901,14.6658709662554,14.7591725127649,14.7032040085571,14.4528152189792,14.5505082916221,14.4125492441255
"Q9L1G6",15.4233723181412,15.6266788006955,15.513851017204,15.5200899186101,15.5672504869123,15.4774333376918,15.5288009517969,15.5779955502343
"P35885",14.8227386887216,14.9872823700075,14.8241126814711,14.7846154013103,14.790099242297,14.7323488585387,14.8658753150931,14.7620871176044
"Q9F2X4",12.0588674185274,11.8626590690207,11.8178764277583,11.8597769480389,11.6850568235613,11.8779706073112,11.546040245254,11.5015289714533
"Q9KZ89",15.5759542290256,15.8164484321576,15.9034893118199,15.921975107495,15.6411225068844,15.7686234990412,15.6951794096925,15.9314555115073
"Q9EX10",14.5987701871838,14.6221951676159,14.802572117561,14.8504064094082,14.9368064616667,14.8409852380484,14.6427956635172,14.6509907741589
"O86505",14.843978196615,14.5438954877806,14.6246622221112,14.6722881491042,14.5240537240456,14.3941846826508,14.214498606515,14.2399308674833
"Q9L0R1",10.9213419776357,11.3281518122752,11.7303640083436,12.3226051160317,12.8825527609822,14.5453849889112,14.6355775252791,14.2331725574993
"Q9X9Z4",15.2261316672849,15.5069199868748,15.4343104922116,15.4005633939507,15.5590910168148,15.4876485793989,15.4992342862378,15.443065345633
"Q9RKL4",14.4986009150918,14.5247581328283,14.5657912640423,14.6656249096565,14.6076812628785,14.4118337113492,14.1916125349156,14.3126434629649
"Q9KYR9",15.1885520502489,15.4665067515299,15.2566045010752,15.34073106431,15.1982925491337,15.1881703950911,15.2063612039032,15.0896863737801
"Q9F377",13.3149798289827,13.6385661567792,13.6593593018789,13.7979070530554,13.9596929938277,14.1709075795166,14.1512992627277,14.4086403717794
"Q93RW8",11.9839172330541,12.2038069625602,12.4795343982694,12.5121682754296,11.9030781887457,11.6843888768826,11.5982677151044,12.0939283497316
"Q9AK42",11.0181657072148,11.7357181130941,11.8107949606297,11.9637029297563,12.384618057647,12.5715852361974,12.9262379470347,13.1018576920241
"Q9L099",14.1763989163285,14.5762864621681,14.5499073527047,14.8027513382889,14.661346507603,15.0366348108485,14.6483313498754,14.8138040409418
"O88054",15.3663285157292,15.314019041339,15.229594749609,15.2565412019959,15.2314223129055,15.3622038895668,15.3558945777912,15.4135492020494
"Q9ADK0",14.6204967755543,14.5900745084078,14.786007296403,14.7567505894248,14.7147978137102,14.6701092570398,14.4497867276603,14.6690048001196
"Q9F2X7",14.595408117595,15.0926470098002,15.1295275199012,15.2332995095507,15.5047296379758,15.4553112051081,15.4772273313164,15.6851885891336
"Q9L2A3",14.7807867140154,14.8791070846306,15.0433317571151,15.086574890824,15.0208974290209,14.9942337031698,14.9212082662908,14.9732925531348
"Q9EX54",12.2463630473844,11.9225558221033,11.933200746053,11.9509098965151,11.8419545117307,12.0867754166476,11.9499095626113,11.4531649803932
"Q9KZ82",13.3540294174679,13.6597647355843,13.6710893947716,13.5342798416962,13.7189472704988,13.536236242116,13.5071461068228,13.4239855791307
"Q9Z523",13.7812698551484,13.3933727898699,13.3882418124121,13.1320957940754,13.1899695761202,13.2313938679197,13.1607955496986,13.155269748555
"Q9L1C5",13.9105417548499,13.5538550133065,13.5808156957604,13.737649012462,13.4861537239401,13.5028823304288,13.5840086951838,13.5087638321924
"Q9ZBU0",14.6738633672469,15.086278940656,15.0865622024482,15.0542322413524,14.9940610436256,14.7207991618443,14.5518705030899,14.4246804428206
"Q9L1B1",15.6185395587378,15.1836042281068,15.0250279353878,14.9578867991728,14.7905140828731,14.6579671956053,14.592756288318,14.520371903463
"Q9KXQ5",12.2384440790707,12.138943042245,12.2293839068754,12.2930223490482,12.4298104496489,12.2610726511982,12.0584814242672,12.3668903494804
"O54095",12.7659185221512,12.8056990655013,11.871284132497,12.2951674055681,12.2824580162972,12.3937804614658,12.4703073731652,12.2331253944879
"Q9S2P0",13.3167594364288,13.3891563564509,13.1822905653756,13.37859445046,13.1998008241632,13.1954377588865,12.9786477155454,13.3830875735226
"P45500",15.210352067817,15.2727202595709,15.3009284126451,15.3500312728019,15.3978837992449,15.196798953607,15.1394424240893,15.1366313577583
"Q9RJ71",13.096400421485,13.0766413434269,13.2128814114882,13.1861126222996,13.6973258958719,13.3747355063633,13.1941500427571,13.234753750683
"Q9EWF7",13.907610928697,14.4733405042965,14.6534619264321,14.5813325452461,14.7475026190783,14.672505688922,14.528009758046,14.5924035901152
"Q9KXS7",14.25999074781,13.8069265841787,13.947295586971,14.1554781375576,14.1130855845058,14.0562269013984,14.0684196376908,14.0436550167272
"Q9KXQ6",14.4691705138018,14.1616060801457,13.8242554246274,13.8966402465508,13.8550284891671,13.5234133005698,13.1807191537211,13.0807343740715
"Q9KZR7",14.6706024752628,13.6777621382836,14.1370838632536,13.9550909150304,13.9094587890613,13.9091493327218,13.8866523484783,14.051726808909
"Q8CK18",15.7147727089774,15.9662105062275,15.9201264799655,15.8682161157034,15.7745778976723,15.7758970550081,15.7291969382645,15.7672965140265
"Q9K425",14.7811460400749,14.8437751522342,14.9702379113067,14.9655510648056,15.0928232626135,15.1029078446617,15.0802833690502,15.071327585447
"Q9ADG5",14.8087733953226,14.5827448126114,14.179235229365,14.3198486827301,13.537539782465,12.7831332158533,12.8549502158548,12.3399317557288
"Q7AKI6",14.9908007092694,15.1858567630224,15.2766778934088,15.2810429481192,15.3264576070474,15.1687765754533,15.0472565945066,14.9968204563088
"Q9XAP8",13.2556497729842,13.7619114324523,13.627503473606,13.4831808093257,13.8998118687543,14.0535224188708,14.0990059205855,14.0135931668701
"Q8CJX7",14.9267674114044,14.8217661131255,14.7062803344229,14.6353641123647,14.5154601374498,14.5108203537577,14.5449366146384,14.4926973245028
"O86840",15.4596950218522,15.6484716901882,15.5228895315969,15.4716552382219,15.3060588304903,15.2343101032321,15.2405457841505,15.2839299874365
"Q9XAI5",13.7089131272259,14.0104246353131,13.7922500780514,14.0508203095936,14.6118483446522,14.4623006768853,14.489160918781,14.2630388019767
"Q9RK84",14.943161935142,15.1872264522422,15.1644618292523,15.075103285474,15.0264646967367,14.8945332598656,14.9338224231975,14.8560640483315
"Q9ADG1",15.2560524107845,15.3115938971896,15.0756494226215,15.125901665705,14.7977700701606,14.6244468488847,14.4689945033545,14.2483203854874
"Q9L278",14.9241683546958,15.0358811125646,14.9306469659252,14.8752908271517,14.8333599209956,14.8882291435058,14.8052288757404,14.7187150771761
"Q93J33",14.7431163313298,14.8812010935695,14.8997178568305,14.8888754321767,14.7242732192103,14.6794604504586,14.5040737099732,14.5400932234386
"Q9K4D0",13.9346783615331,14.0543635551317,14.0610123546853,14.0587171434492,14.0340240241854,14.2019282733672,14.0429493630869,14.1020678271118
"Q9KXM9",15.0217817780979,15.7382172699414,15.8687961372715,15.7651076232746,15.9312079445894,15.8232544702322,16.0060383543779,15.801898434496
"Q9XAB9",14.3242749018215,14.3520346409082,14.3406711315227,14.1828117032448,14.4599305335576,14.5888630564994,14.738697131385,14.8890095433819
"Q9RI45",13.4424319417559,14.5164063742448,14.7596685920379,14.7396852344076,14.6871277862524,14.1140390974542,13.8048422317778,13.5675302691137
"Q9RKR6",14.1697065518183,14.4043405324351,14.4820413014315,14.426448712335,14.48657383622,14.3450394579525,14.5121375663142,14.4323143629416
"Q9L2L5",13.9351285362958,14.0601050211275,14.0448049212282,14.1836370243175,14.1891765416463,14.1420826331539,14.1820619317385,14.1605383502136
"Q9RDK4",14.1932993003449,14.4940926973594,14.4894485294084,14.4505407936373,14.6592783569835,14.7996909619152,15.0400771855798,15.1743109487477
"Q9FC90",11.523578718,11.3366618077271,11.9573735867931,11.471110617096,12.569128654881,12.5885585672889,12.9406066659111,13.1976608632391
"Q9KXP9",15.4814005045984,15.5075488563746,15.4228440924356,15.4911542883509,15.4217059954848,15.3491049224147,15.257452552299,15.2013493264093
"Q9L2C5",13.3969453150023,14.6141755827586,14.8063610895228,15.0499359088189,15.1160501431918,15.1474272841606,15.3729729232172,15.3980081243632
"Q8CK33",12.5837775148979,12.048625501575,11.3813390581544,12.5023884035434,15.1271866507905,15.1758399921998,15.2929000595718,15.4718059310046
"Q9RCY8",13.2667179090986,13.7829642603334,13.9620982262691,14.020648903766,13.8394238770577,14.1157389694321,13.5483239841924,13.786340250384
"Q9AD91",14.4233549385317,14.7097363543731,14.8339798164999,14.8443985283171,14.9517068606029,14.8347691898212,14.9106362903528,14.9800809537709
"Q9RJJ6",13.1619318596616,13.8931240277024,14.0093593254358,14.0015191228232,14.4744508304244,14.7246582304597,14.8865053732553,14.9686573442024
"O06851",15.3828892737166,15.2304267554881,15.2829726597602,15.2550502000489,15.3778745390054,15.2812334484685,15.1923651378055,15.2464733007515
"Q9RK12",14.8240406529462,14.8896421125177,15.1420518924842,15.1252837227742,14.9762990464705,15.0030208447063,14.9522873196323,15.0176173485207
"Q9RCV9",14.1416561800124,14.3935846724783,14.4673197965911,14.5902889137954,14.6896781135197,14.6309694408533,14.3203951955973,14.4784901081931
"Q93IU4",15.1954441235865,14.9697114810314,15.033828863299,14.998933894525,14.8673405019757,14.8972107811975,14.6983485874567,14.6822192195002
"Q93JF6",14.58663110733,14.6590129486046,14.6001829031385,14.6716261762533,14.7309219445056,14.602043957485,14.4632113805948,14.4051028514313
"Q9RJZ6",14.6199829692067,14.6708739312294,14.4741962853074,14.4365224124602,14.3350766817873,14.3161967014364,14.249879354769,14.1855276859829
"O88055",14.3511594571257,14.3326561636628,14.3519820976332,14.3524042945915,14.1614106567525,14.1431159216015,14.0899331228662,14.2081261304894
"Q9X8Q0",13.7385846402625,13.9610283027558,14.1463564999788,14.2629122707869,14.1935509742973,14.2585424093887,14.3276872124272,14.2815584476031
"P0A4E1",14.0187334790848,13.9201709072998,14.0442407264599,13.7914389531863,13.8065646604135,13.8616785311054,13.6669085262218,13.6814745369178
"Q9KIM1",13.3388447401549,13.7884459162023,13.98408827212,14.207592511986,14.3063989902048,14.5166319120495,14.8311781794302,14.9301483327517
"Q9FC84",14.1146154391551,13.4874076584073,13.4686894376863,13.3261838562939,13.2380107611436,12.8662069279797,13.0613404556807,12.6689519772884
"Q9ADA4",14.3563888060887,14.9940696564128,14.2069423370688,15.1109542543162,14.4390923577195,12.8567796464801,13.6100013997121,12.858458165544
"Q9XA61",14.4975957429282,14.593321830785,14.4444279408826,14.4949457679425,14.7190987687248,14.6882959478998,14.7393917656534,14.6331190310832
"Q9RKK5",15.1594211901407,15.0601831694867,15.0953348503328,15.1727252799758,15.0075510813503,15.0128864091772,14.7435918590944,14.6532222995601
"O68814",14.1619409520439,14.3284065213734,14.2531162310352,14.2871008953687,14.1676853543853,14.0133756683809,13.8830100342324,13.635963226634
"Q93IX4",14.6333468630914,14.4998837440559,14.7582149927512,14.717203341607,14.9596757922469,14.787974649033,14.8014470565403,14.7647314329505
"O88019",15.6370189633036,15.26528341296,15.1791721865774,15.1253661355134,15.1335462934486,15.0452629165182,14.9313097481821,14.8921267760534
"Q9L047",14.7400557950755,14.998910484574,14.9825396358901,14.9378299480898,14.8519301154653,14.6446338283438,14.6233521411303,14.5210318925504
"Q9L1D6",13.917341422397,14.1773452549268,14.22473979382,14.1778210249608,14.2293773965266,13.8907700600034,13.8515047475483,13.7060691736891
"Q04942",14.308484901548,14.1472596577257,14.0578077772621,13.8448162234303,13.6501072885442,13.6002770788111,13.6279877583944,13.58937339857
"Q9K4C6",14.5150981060481,14.8734649240505,14.7105133347844,14.720196279609,15.2089973031651,14.9232686071108,15.1192486383311,15.1167325871805
"Q9RJJ3",14.3050917770749,15.1317749678464,15.1619053775808,15.3529487441279,15.6964691176736,15.6735555341022,16.0100508545807,16.1087578754024
"Q9XA55",14.5763520091627,14.5503133197178,14.5078744055012,14.4775753924431,14.5378930639455,14.4472835195605,14.2030576910592,14.1530508065544
"O31046",15.038986265902,14.5221070685631,14.2294550918734,13.9274393109669,13.6807929492337,13.6207673333884,13.4573578835673,13.2825136545066
"Q9AK31",14.7674442038263,15.1286012201799,15.1510311501141,15.172169628841,15.2853081650058,15.2524172612291,15.2939660737997,15.3306794618882
"Q9X8G6",13.6379653018961,13.4282944992314,13.2201407245554,13.3311285390034,13.7671439805822,13.8040230430028,13.185754607765,13.425842770449
"Q8CK24",13.9020486271173,13.5149915110302,13.3558498335854,13.4972299565238,13.3244893026315,13.0588841241999,12.8504299693425,12.6861473580664
"Q9KZA7",14.5236914405886,14.6710555052064,14.5909338029967,14.6230731931212,14.7603422096271,14.7377548531012,14.607500208669,14.5409976065778
"Q9X8I7",13.7269334728672,13.8647219256109,14.0908262695198,14.0987992859916,14.42114110039,14.5047035994393,14.8922308846513,14.9571300966152
"O86574",14.6219756470582,14.4553728601982,14.4152098804786,14.3795461522769,14.4035630393892,14.3292061168705,14.5415971325746,14.6125853375155
"Q9AK41",14.8817787293205,13.9068636201911,12.7713120544151,13.821876112921,12.9101542977306,12.73722433488,12.8491062686692,12.9516201550959
"Q9RDE2",14.9159881260707,15.0827259052289,15.1574945427311,15.0522504917412,15.3112429397955,15.2485532934942,15.3897980892605,15.6003655629882
"P40175",12.5599597485878,12.3676061950591,11.9654144917306,12.1296010073279,11.9679060175139,12.9104637555996,12.0628571554771,11.7306030164394
"O86534",14.3622142684562,14.2799756881639,14.3368895076158,14.2888236413302,14.04744047596,13.6514500668445,13.5551795356715,13.3660635874571
"Q9KZQ2",14.3700994670282,14.0814681505428,13.8863174027523,14.1204892538725,14.2916997715589,14.3557404379468,14.1245589409308,13.9191039861935
"Q9RIZ1",12.8547619972833,13.699605833923,14.0996469221995,14.6089843410216,14.5835866815046,14.2026042473364,13.7972163857955,13.7746995086596
"Q9KYR1",13.968817697336,13.603736448842,13.5608960454905,13.6356755399966,13.6109555456226,13.3993993412133,13.396156598952,13.3180082722056
"Q9S6U1",13.6704767720961,13.4788234465317,13.2544924288945,13.461819097432,13.1754655351803,12.9152943652876,12.9199679554615,12.7130602125237
"Q9S2P2",14.0286562609957,14.1498210085449,14.070868682269,14.0284671305033,13.9428686106854,13.7375314897932,13.7652182467371,13.6606757780407
"O86533",13.4406920781976,13.1414684589549,13.1014085689451,12.9730867658218,13.1213021167563,13.1521258297622,13.1468085228759,13.3538115794618
"Q9KXR5",14.6283475168061,14.3382006367805,14.2886233406606,14.2198744412592,14.0500516647144,13.7695161291792,13.5889286434969,13.6242408503186
"O88017",14.2327593186904,14.1975962819093,14.4109448248798,14.390721575486,14.4064966947353,14.2527702043112,14.315730409046,14.3334187269509
"Q9XA07",13.6345491448711,13.9503574364256,14.1105995942793,14.1700382111855,14.2139226006428,13.9966688050264,13.8878157448229,13.7911447863773
"Q9ADB4",14.5778537228715,14.6917219638052,14.3664254473882,14.2513576686593,14.5064793538637,14.2534274745102,14.2604288138817,14.0185571572377
"Q9FBN6",14.148066952126,14.5357286639204,14.5101554429085,14.5920671529609,14.462085779739,14.7342283129658,14.7969234172738,14.7604535395304
"Q9S2H1",13.7106715145256,13.8354084367115,13.7543430486854,13.6936494655101,13.5884381381684,13.0599516887722,12.8685798655687,12.5629453461467
"Q9XA69",15.8840380780201,14.8194822049485,14.3542448827041,14.3331689193502,14.7803803965255,14.7025058846768,14.6812688686827,14.595093081183
"P80574",14.9116432106519,14.6760706060967,14.7197594086827,14.6546789100405,14.8225983712047,14.629949843332,14.5529794578633,14.4459784940821
"Q9X8U0",14.4462242130414,14.7643726764348,14.5694696841492,14.6187352207227,14.6502037785354,14.5837612090665,14.7006746340603,14.7028094968675
"Q53915",14.2169124722561,14.077309596194,14.1250909611482,14.2022943047614,14.2255488581247,14.0092085441853,13.9184956185376,14.0213365863052
"Q9S224",14.7065409184469,14.4395245954616,14.3496405574695,14.2016533990324,14.2218002953415,14.1498842359439,14.3234951526134,14.3333300137437
"Q9X7Q6",12.9282909174742,13.3050846787396,13.4812255778856,13.5850700373808,13.80785692924,13.4932631582628,13.3492661874874,13.304560430563
"Q93J75",11.4535428223305,11.7432394846464,11.5892907998812,11.9838102090753,12.9633366435682,13.021823046874,13.3094993284479,13.3650403855001
"Q9S2W3",12.7830369274264,12.0969985336355,11.9316635323832,11.9904572852685,11.8235259835509,11.7456947199274,11.56545112139,11.2713120842424
"Q9FBM1",14.0812683041085,14.1650631868706,14.0095280829317,14.1122593488735,14.1591815334944,14.0604197646236,13.9348869342205,13.8356889426069
"Q9X7W1",14.2858409496041,15.1159811587446,15.2904834838953,15.0816584887796,15.3493579136945,15.3034126117998,15.2586756345506,15.0587654156778
"Q9X7T1",11.4602192470874,12.2768384298774,12.7926941139399,12.8823095120661,13.7329624792949,13.8508035175279,13.6766239812788,13.4744462266029
"Q9RDF3",12.2008671976251,12.1537902969142,12.0170471893989,12.3428771290399,12.4661910878236,12.4554651638193,12.2999019108703,12.1891706912266
"Q9RJ54",11.6339418844299,12.4292267289255,12.8388549658777,13.0048587374878,12.961156501934,12.6463684718465,12.6792498584244,12.8255518417108
"Q9S225",12.6951710978406,12.9451733339437,13.0729405515023,13.1739865105929,13.4143384565506,12.9643248727344,12.8936936329094,13.082166362764
"Q9F2R9",13.9497053814336,13.7327830949684,13.7201817770986,13.58041988873,13.3357510855963,13.0585693014442,12.7783973568604,12.906102834311
"Q9F3E0",13.8036557331607,13.6682755006755,13.4830770482969,13.380181303588,13.3513831929013,13.3522657303165,13.2772297029273,13.0184735860263
"Q8CJZ0",14.6113066999874,14.572851004358,14.314673401005,14.38035828405,14.241636507587,13.9709548385674,14.1130247495011,14.0118966598683
"Q9X909",15.4587722981807,15.4043170025987,15.3287935262266,15.1727556555703,15.3767312067611,15.1445528393146,15.2336958140588,15.5373686470821
"O69857",13.2469625481258,13.514006505392,13.4968643216617,13.6900167416129,13.5554273083269,13.8374180391931,13.9571739235186,13.7420596540772
"O86841",14.7826367519329,14.7624793179018,14.7848458568648,14.7799358669435,14.7553390806942,14.71749820982,14.7905980784609,14.7019913350789
"Q8CK28",13.8456921530608,13.9048312135958,13.8982266377953,13.9211289787591,13.9581839055968,13.7868275914919,13.727182689679,13.8367838632861
"Q9F2W7",14.1285473758571,14.7312789865159,14.662172069038,14.7578987644288,15.2002815533697,15.2368954368196,15.3034876650734,15.2354490151268
"Q8CK05",15.0952748621284,14.3583082137953,14.1765580078628,14.1837201173536,14.1503668948825,13.3464837676641,13.2226018689685,13.2096937506404
"P35886",15.7442344859894,15.761378689069,15.7609713517748,15.6286736787489,15.8245395703566,15.6968840857384,15.7295015266273,15.7992157544628
"Q9KYX3",14.2532879922355,13.7667555675252,15.1208327866343,13.8776602552778,13.6184617061427,13.34573407681,13.4834639216996,13.2830166924388
