"gene","1","2","3","4","5","6","7","8"
"Q9FBQ0",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.057232264383094,0.054628097716427
"Q8R6K2",0.238541280924193,0.057232264383094,0.087860921080268,0.027718375494205,0.187724289033144,0.027718375494205,0.027718375494205,0.027718375494205
"Q9FBV4",0.238541280924193,0.861361145859126,0.027718375494205,0.027718375494205,0.062449082963239,0.027718375494205,0.057232264383094,0.083012863353947
"Q93S15",1.88326450631105,2.94261537605122,0.516973039983493,0.463976293717957,0.303869650905886,0.752660270163408,0.759073101998924,0.587178467579601
"Q9FBV6",1.29166597658085,1.33072807857796,0.222096134176984,0.083012863353947,0.302595188499489,0.683512283223939,0.416746717776374,0.144066914640184
"Q9FBV7",0.238541280924193,0.057232264383094,0.322595281300713,0.027718375494205,0.027718375494205,0.027718375494205,0.060999495288376,0.027718375494205
"Q9S1Y7",0.238541280924193,0.057232264383094,0.322595281300713,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1Y6",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1Y5",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1Y4",0.238541280924193,1.20830854479301,0.027718375494205,0.838985635360095,0.027718375494205,0.05810031993865,0.613210673964055,0.054628097716427
"Q9S1Y3",0.238541280924193,0.057232264383094,0.322595281300713,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1Y2",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1Y0",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1X9",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1X8",0.238541280924193,0.057232264383094,0.027718375494205,0.054628097716427,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1X7",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1X6",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1X5",0.840955397908282,0.057232264383094,0.027718375494205,0.054628097716427,0.027718375494205,0.05810031993865,0.027718375494205,0.027718375494205
"Q9S1X4",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q8CK71",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.2730812996106,0.027718375494205,0.057232264383094,0.054628097716427
"Q9S1X1",7.24750495078478,7.12433545599684,6.00968385532274,5.96820215664432,5.33338092162471,5.42046785644267,5.19231670235435,5.14575174493223
"Q8R5N1",4.20378386116113,4.45752001862624,4.91838040313254,4.18790417186831,5.01541049028615,4.37719916607847,4.72980147518289,4.90228406672607
"Q9S1W7",3.03073323855055,2.74031393851512,2.79922815712036,3.22192349694163,2.40381937610466,2.52629080791582,2.60592456968809,2.15320384241853
"Q9S1W6",8.90222137599758,8.36344944388381,7.46153227511195,7.36345834324831,6.60588053477746,7.07820405771233,6.84738472708593,6.63417484604953
"Q9S1W5",4.81936257510722,3.71844177592017,3.73544714633185,3.9388486227486,3.80041042598446,4.23165327649126,3.92691847581971,3.51153190214023
"Q9S1W4",1.80468565662557,0.438850542159374,2.46708610242574,1.81103485918406,2.27048072557917,1.28497505051706,1.96566099312134,2.91537068519362
"Q9S1W3",6.03062150300074,5.34429782127256,4.23306358008519,3.90975636175987,4.39297608739524,4.08780868226789,4.30289049186149,3.73749851952273
"Q9S1W2",1.43255392763848,3.54097387596562,3.03741904510942,4.10290757064239,4.24822152195114,4.16548239809178,4.04997468875666,4.18134662941927
"Q9S1W1",7.34105159772715,7.12163975280951,6.23355027224526,7.46105920505024,6.8733689339754,7.03841703282324,7.00224645635237,6.96651769851763
"Q9S1W0",0.238541280924193,0.057232264383094,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205,0.027718375494205
"Q9S1V9",6.26801077896923,5.9905502370973,7.34173693889931,11.705887147438,11.4023338516542,11.1846452512781,11.2840149580245,11.0660064265183
"Q9S1V8",2.79187148733041,3.93944939258435,4.29937552272126,4.7836444916046,4.57640804086248,4.1096675177888,4.52375142172316,4.5015739808097
"Q9S1V7",3.28143612342673,2.98583552676539,3.53598767496737,3.02724735963903,3.19824652093447,3.13304499474732,2.66192332902941,3.1056575015685
"Q9S1V6",5.14696408257484,5.34335983387639,3.64451232136619,4.04535563892388,3.75956297090684,3.65529262141181,4.01137693076937,3.86616386372762
"Q9S1V5",8.78081510963147,8.84131353682951,8.1256637480755,7.76912907087752,7.48678657322628,7.74222863056978,7.84753097311624,7.59413131691404
"Q9S1V4",6.40702915202602,7.13807106066803,5.63713126898511,6.23382854979969,5.20266509024692,5.68235806853674,5.67578210911102,5.27300633704815
"Q9S1V3",4.99973631741118,5.53940038229012,5.36313322555055,5.31191210010016,5.43064832843984,5.18280217420147,5.3638080346477,4.97442906066138
