"gene","33h","41h","45h","49h","53h","57h","61h","65h"
"Q9S1T7",9.72538266152578,9.93078903657987,9.90905941175313,9.93294212299927,10.1271221399362,9.8526294979558,9.92191983826124,10.1154776898173
"Q9S1T6",0.910085750017144,1.01187699644969,1.60179957990942,0.074593375494205,1.36991033973318,1.39189577263329,0.964581290318926,1.46245017547783
"Q9S1T5",4.17095077670264,4.59394806101547,3.67964028743353,4.24946424190431,3.49894928544667,3.59128966479426,3.26774581158648,3.27448264898213
"Q9S1T4",8.64573734446621,8.62478209445621,8.26071661680223,8.38170727467725,8.46101204655425,8.26923537394366,8.39863829212402,8.36748083444801
"Q9S1T3",6.49318897483395,6.55788124288137,6.20723229304328,6.26180868598556,6.37949313013196,6.39862010910747,6.16360800432594,6.27488758814494
"Q9S1T2",3.32508370487205,3.2644280791834,3.22482820916791,3.37439281116024,3.31491156955224,3.21736482489254,3.25171291780742,2.76733873235254
"Q9S1T1",6.92982701185691,7.34793687406291,7.12788765491035,7.01421007513291,7.32456305459603,7.20059183736347,7.26652318362731,7.32757446198006
"Q9S1T0",8.28008865343453,8.73569736085641,8.55884382120129,8.2721567988942,8.69209640824547,8.45394927131012,8.53263731884862,8.6802456912591
"Q9S1S9",6.29970726755415,6.24435342255369,6.12334606591844,6.18708805203237,6.14450985011977,6.04784386585052,6.11151563977591,5.9854182436295
"Q9S1S8",6.40690686887496,6.22122863328889,6.66946582295493,6.64147622562589,6.47443656558223,6.51446908622064,6.75391258966202,6.66708584800189
"Q9S1S7",6.05471900014496,5.94100449680512,6.10045291338789,5.87183212926413,6.05281182380233,6.32522821856128,6.33644744014672,6.29333068466777
"Q9S1S6",4.93649635495315,5.05421715706673,5.18944608045059,4.88143865216556,5.24451835301518,5.5169201712895,5.43463529683592,5.82804590273914
"Q9S1S5",4.8087218639012,4.17850655812525,4.54170317798961,4.58899094242273,4.88952045440326,4.70970938231495,5.11931431013947,5.11522014082893
"Q9S1S4",5.09269537831618,5.55920961245205,5.62609314326143,5.55358710092445,5.84137417732111,5.74605943939886,5.84061804001179,5.74941050925607
"Q9S1S3",7.09451196677884,6.2950042193344,7.54847265157219,7.41107160068898,7.48175605133206,7.38419298789817,7.80629949010736,7.71956750696229
"Q9S1S2",4.87222961390634,4.48467561563207,5.05460775637708,4.9759158592181,4.99616277951256,5.15578683735112,5.15193682693446,5.37793392255381
"Q9S1S1",5.86454699469964,6.06200189282374,5.09859250940404,4.7874264485947,5.76313411988193,5.58019253609856,5.66079304468541,5.95286362232541
"Q8CK70",9.99263670049904,9.90519395853302,9.8478709651423,9.21877264562096,10.9137327879786,10.9038626224387,11.1122013067293,11.3062511929315
"Q9RIA2",5.04615773298141,6.16109349514714,5.43439914065794,4.8811299918829,4.94395631150238,5.19215904415125,5.12301811943532,4.95903470432792
"Q9RIA1",3.0814894286478,1.90248309132387,2.5724752162736,2.88779198586098,1.9986613066084,2.72933650904187,2.68671227283828,2.57586375739877
"Q9RIA0",8.33092627324686,7.94417690461313,7.59394088203605,7.76952214295869,8.06409873022076,7.92474291448338,7.99304195302748,7.97402874760601
"Q9RI96",5.99630650037544,6.05624263343204,5.60622286138509,6.26920785495834,6.50552428978376,6.62569677535994,6.23908530583507,6.34719535393617
"Q9RI95",6.7411264149352,7.15648143018833,6.12011330515423,5.8418986432296,6.07422423893577,6.19982728312035,5.92071148140431,6.13446148494818
"Q9RI92",6.09124563697756,5.90256839767767,5.67750600412641,5.5815127734374,5.78585994270395,5.62649667710573,5.67440181401151,5.95037067256526
"Q9RI91",5.9665177266173,6.1285551536076,5.3427480386038,5.66310521707206,5.48127215827188,5.35601603755601,5.3930683764363,5.39443113564383
"Q9RI90",4.36536750719654,4.44875448590138,4.82330145660325,4.5538135969068,4.73720047698775,4.51980773746819,4.85602924647103,4.84593765226196
"Q9RI89",6.2508799056887,6.12931599017985,6.10564470083434,6.18850925309767,6.37769118121287,6.13677182193753,6.3553104270749,6.22786328127555
"Q9RI88",6.93316039144352,6.97980792098387,6.72043064891176,6.88415654854612,7.14493035678332,6.81361650499453,6.87626439241045,6.84367774918983
"Q9RI87",7.69293700653406,7.97295745568274,7.61114833923698,7.63182615109434,7.90291228959606,7.60194670806937,7.79897109558278,7.92867436049598
"Q9RI86",7.84126026314581,7.98655721285302,7.71743176407066,7.73579437899824,8.03518748817448,7.90411423322569,7.92557135584643,8.12822986372015
"Q9RI85",3.40707502897947,4.02691365204064,4.08135963942354,3.89000109353074,3.88837857074234,4.00353476898404,3.80216179520054,3.69045163924016
"O86758",0.617964288929584,0.853863171274111,0.623931474691477,1.14903132793569,0.283036317572552,0.532284952307806,0.649629497634409,1.93563328102629
"Q9RI81",5.39249561969652,5.40375838219344,5.17053295353331,5.55288926907937,5.3827711512658,5.08021701263907,5.26479739161109,5.38223774632912
"Q9RI80",9.65132753989876,9.57555720783187,9.50490293663646,9.52137624348038,9.4599977994028,9.45693707401883,9.54899933034442,9.60372535514153
"Q9RI79",9.89652609161276,9.73501495342758,9.66235189304769,9.80388975286308,9.66897787464457,9.6661826688444,9.67588940564202,9.72111434185817
"Q7DJE7",0.091520458827538,0.070196316039286,0.047683653271983,0.074593375494205,0.036398931049761,0.060704486605316,0.114089903271983,0.112353792160872
"Q9RI76",7.47337037334971,8.00370793333824,7.73053195296655,8.27904591850606,8.28465930209626,7.94407120421508,8.02066176922742,8.1278693740419
"Q9RI75",6.60767037671739,7.05129022610779,6.38170626422626,6.1851373209703,6.67311955470358,6.81395424196036,6.33330384785,6.55521915814639
"Q9RI74",7.34728023984506,7.68713566074548,7.60385947221387,7.18823640789457,7.79782138441245,7.7682825944842,7.85789612033508,7.91332337739864
"Q9RI73",5.54570744480151,5.7245928649722,5.50960855929912,5.51529802871749,5.5525568733865,5.8811066221168,5.65984209045435,5.69940978143357
"Q9RI72",5.88495338051494,5.84669020892144,5.08108385811875,5.28082880946386,5.5182941812792,5.38129988057071,5.12932755275113,5.45486780693246
"Q9RI71",7.42222695013265,7.12925482066562,6.46680816166846,6.37485171667753,7.014406742624,7.16822470911489,6.89505587610975,6.82513456286634
"Q9RI70",8.18285054137831,7.97807384490503,7.334912904261,8.57681391087531,7.85168310215565,7.660359545674,7.55337615534063,7.70981030255134
"Q9RI69",3.85978346772597,2.85578697340929,2.65288875155154,2.64440278618525,3.17278461783306,2.68478749578558,2.57604984213077,3.02207480181959
"Q9RI68",5.40107819114067,5.86248758168723,5.17927837875172,5.41993092654848,5.4290529370188,5.08296943331137,5.05953405351431,5.12012236351767
"Q9RI67",7.627966661264,7.99610978944961,7.62184172001636,8.2550439969454,8.47082692005219,8.01493791367299,8.10533470154393,8.32145471998108
"Q9RI66",5.39944465344132,5.03498592567216,5.18317329004847,5.04747048880118,5.30744110965728,5.44269500651092,5.38457021650462,5.28357858310003
"Q9RI65",2.26941989515324,2.50367734922486,2.20837551651272,2.58496753268488,2.44428771558016,2.60655049488348,2.09660648453527,2.93480325326471
"Q9RI62",6.56193102697855,7.03937083327371,6.37702072120801,7.31033782648719,7.02100986651277,6.83211136646435,6.70527390960573,6.81495012119595
"Q9RI61",5.29467140201147,5.13865872779303,5.04876318453532,5.37785143873065,5.27234392573443,5.17622791737208,5.41385918556461,5.51768923337497
"Q9RI60",8.79519858524978,8.93022755395471,8.92040628860171,8.82108072849839,9.35380185490757,9.06950654884102,9.08648732430695,9.22203232078168
"Q9RI59",4.85700643102911,4.99805447633372,4.93299740659607,4.71062934486739,5.62521521087452,5.21854024486811,4.87196993050632,5.03166382268053
"Q8CK69",5.04420443965,4.71178561725748,5.28167457641942,5.30131653842507,5.55725219531868,5.45635635109116,5.48690530474992,5.49276487626086
"Q9S205",5.42639581132404,6.04720314390589,5.25793247013012,5.18838528559144,5.98952497694305,5.54491202631096,5.45022509788284,5.47164163910496
"Q9S204",6.10474013558046,5.85367551770082,6.0505898653265,6.18012123022218,6.2112898920944,6.03923445154589,6.59217541863414,6.20624964173401
"Q9S203",6.28485129023662,6.07064676435074,6.49901586626551,6.49850505814725,6.4685951013719,6.35405397583056,6.54755379035996,6.15925041765263
"Q9S202",6.21924394440138,6.02060547537665,6.32786230959563,6.34686616270612,6.26408319589484,6.17622681090828,6.36577330711936,6.32698429524525
"Q9S201",6.24073151363277,5.97674288489921,6.68134423638754,6.45608471190108,6.75873448447128,6.40373972338868,6.59684825035866,6.57312653453807
"Q9S200",8.330193185073,7.52623396791845,8.73040978582345,8.66179611683635,8.68848328073377,8.45402946210838,8.72935519504309,8.46476941420638
"Q9S1Z9",8.55194264209696,7.77153466511062,8.79823770574632,8.70721246508417,8.79491950627257,8.61801572216546,8.96635947336796,8.70964441477738
"Q9S1Z8",3.64701997692145,2.50316296764661,3.48049420917482,3.35368047631966,3.6424981123732,3.43261409142228,3.52660931895345,3.40852807345692
"Q9S1Z7",4.72521087593633,4.18634536882685,4.43545312044917,4.41128265588522,4.28702266358851,4.27028447085174,4.59345455182151,4.26991935406145
"Q9S1Z6",6.17796548173232,5.79244830163399,5.43082294695418,5.34433459527279,5.57332795150322,5.36157875338153,5.72112002442126,5.70473701594649
"Q9S1Z5",5.36552930547687,5.13372342451191,4.88883552417997,11.4666210544819,11.1614497462444,10.3870566209441,10.0747591282122,10.0595889670088
"Q9S1Z4",8.89544796855078,8.62990551229554,8.85681794042503,8.89069313806857,8.93183216707221,8.90079481057623,9.15237305217708,9.05780808496408
"Q9S1Z3",4.83925024022549,4.15299014476272,4.13245002332537,4.04139130515157,4.16603241031078,4.25456131066452,3.98554697947088,4.30909191519163
"Q9S1Z2",5.7005234323702,5.67990087604524,5.07088588218892,5.20899479588946,4.62047151503408,4.5508957251335,4.65985848103587,4.27839508522246
"Q9S1Z1",6.55839007213622,6.93921563794854,6.3959814360616,6.59220535016173,7.02581505248166,6.62034308376019,6.6796662452036,7.0569493546167
"Q9S1Z0",7.45814897102208,7.78757469789117,7.56482580761702,7.77717437359423,7.87948126070616,7.81299584547538,7.88993327043563,8.0751248539108
"Q8CK68",7.23575924748639,7.65233625654447,7.26623226152217,7.61256953991797,7.56037769999985,7.47744104811853,7.49545516780687,7.75041892535469
"Q9RIX5",5.95408096794786,5.93699789707374,5.57603019698933,5.63976267903941,5.50852543738469,5.6474600802941,5.61906218704436,5.69640798938185
"Q9RIX4",3.920094928359,3.84666272260485,3.8270944515855,3.73147249297995,3.49244998061929,4.14686543846148,4.20223688718333,3.94350996895049
"Q9RIX3",5.70158978816618,5.38094427621799,5.3884387714645,5.71035247104493,5.40113124717634,5.72695170344093,5.81649752568518,5.60251565961523
"Q9RIX2",6.81129312406898,7.14022695230464,6.4363777044464,7.18121869206579,8.42757141246255,8.2275007695614,7.61875689242501,7.29600623562605
"Q9RIX1",8.17329498172091,8.13998911129126,8.29575158247215,8.4388330382411,8.13753533993987,8.1069842161012,8.24258833161398,8.26541742389253
"Q9RIX0",5.64858596430321,6.11140290686326,5.6600611393268,5.82861129356781,5.86192639147492,5.79897162686445,5.68865604726891,5.58805456552225
"Q9RIW9",5.84940241930882,6.36503626803423,5.79414297672449,5.76081883083111,5.32572833403217,5.62953515942225,5.19742385487047,5.49060071066188
"Q9RIW8",7.72042635497295,7.92224116694534,7.70153742143293,7.65922863799965,7.71514429400585,7.58023275504012,7.60028503889744,7.73473068185947
"Q9RIW7",6.45453970811843,6.93823472879214,6.30401616484403,6.30025871713855,6.49752038777697,6.52792296414306,6.47543733238612,6.42596552403676
"Q9RIW6",5.31951633172593,5.66069455083257,4.77617576402605,4.7829439589424,4.8482701747527,5.02390781277409,4.89030779730684,5.02586579247174
"Q9RIW5",4.65915603795531,4.75953320285665,5.08676321885301,5.03074183615478,4.90866127161338,4.91521809725673,5.01311935732982,4.94177245728393
"Q9RIW4",5.76359405692221,6.06952526107622,5.35060888652431,5.83149979397835,5.56637016995637,5.55227235118647,5.74198580106294,5.579994888579
"Q9RIW3",5.00431852003242,5.44381546427032,4.73435266778531,4.53684886489445,4.25188325111298,4.63826244428354,4.64824653283617,4.49202770125328
"Q8CK67",6.66070031438164,6.3722639700354,6.78238893018588,6.78624767228003,6.63877659263381,6.6490310425926,6.62586658992327,6.53550511419457
"Q9RJ12",6.62951214942573,6.61633428931684,6.09538532517298,6.1579705813567,6.52830963496438,6.35898033877668,6.29150037601,6.10688390409513
"Q9RJ11",5.48570002027203,5.88865114965747,5.56484890058253,5.3955652916922,5.37255197242087,5.48405642223647,5.74289786477919,5.63667602016534
"Q9RJ10",7.2673604660242,7.54943500780463,7.35794516155689,6.64851476864098,6.96469100683152,7.01434416132355,6.95894558966329,7.24436748363851
"Q9RJ09",3.81281010465538,2.43558652297826,3.7807738258158,3.58045935106996,3.83138672377171,3.79969685180456,4.08964485031793,4.04599558695001
"Q9RJ08",3.79269701928261,3.9929576483745,4.06894106742779,3.25236894749568,4.20409043007304,4.02040034018938,4.12302870066089,4.36399189092809
"Q9RJ07",5.51110162980604,5.22135379925533,5.55943570477584,5.44911393371065,5.5822287203606,5.72514385961191,6.07190160437705,5.92222094890082
"Q9RJ06",5.1381943628905,4.70317463689212,5.1107479451236,5.57031377513416,5.47704494401656,5.21412480554969,5.67638339611396,5.47598912612675
"Q9RJ05",6.98418593277352,7.28631401676017,6.97975221188683,6.91430327373928,7.11878932626354,6.88367293192208,6.68994264812021,6.81772133294908
"Q9RJ04",4.20251868521383,4.17377166746717,3.8350725636921,4.00827044215277,3.97022744979838,4.26218210340876,4.09865037646702,4.04996496803716
"Q9RJ03",9.84596470362425,9.88732446354281,9.80158875579238,8.94010250439046,8.24396562359572,7.64830697551321,7.49052523210641,7.55219191014355
"Q9RJ02",7.94996676439439,7.97717943431164,7.98990119476768,7.97081536675345,7.85841008200263,7.66979681585172,7.82009679592265,7.77374818614645
"Q9RJ01",8.33945679298593,8.04397576210483,8.19339319355917,7.92235419458677,7.69428057194757,7.74637891698525,7.90868902637506,7.6980138904961
"Q9RJ00",7.41431444782105,7.87996466091922,7.26872837854345,6.6400283251303,6.44615214748758,6.09126191733889,5.83675808210598,6.02707658835401
"Q9RIZ9",7.99030842090557,8.31236033735244,7.9858488165589,7.97006538922386,8.37898218752893,8.2642066520964,8.12618805706396,8.22304630922963
"Q9RIZ8",11.758702635093,12.0190884979137,11.9505002840939,10.4604802851299,9.97773726168421,9.33793166457022,9.4608314899646,9.31927147837981
"Q9RIZ7",10.7818941389602,11.2031250978831,11.1577358887517,9.5795304090496,9.79644375544432,9.05640206925286,9.14062919411453,9.08742429186677
"Q9RIZ6",10.9676819693535,11.5638648485259,11.6225937681099,10.1845282014712,10.447559226483,9.58847787800897,9.57648343007453,9.47295013839462
"Q9RIZ5",10.8010728673128,11.0728969723896,10.994828302379,9.6899815963406,9.45720791753695,8.74563892984947,8.66636234639616,8.42154509879334
"Q9RIZ4",10.6249645946413,10.9157040065703,10.9098904975688,9.45244728815791,9.1660109388998,8.23854070911399,8.39213064906815,8.28029601721467
"Q9RIZ3",8.13803463988821,8.85522589502129,8.46974997776919,7.58784132649463,7.19238923586054,6.52865651408528,6.43413510285513,6.44739421441817
"Q9RIZ2",9.58252870071215,9.85032619830985,9.86022938520165,8.87947029443249,8.46185334420722,7.80167023553304,7.91606974587191,7.81334124419747
"Q9RIZ1",11.1877596708566,11.4043788354533,11.3362531860607,9.94825923537432,9.4503185063297,8.55819200371157,8.70528590719895,8.57099649299793
"Q9RIZ0",6.03624424637013,6.5508002736239,5.61386295505247,5.14319322038432,4.72334773931577,4.63297574731319,4.92179275695063,4.7660875545778
"Q9RIY9",5.18232183016086,5.02078133059875,4.92021005878159,4.11155224227589,4.26333819979853,4.19374815970946,4.45502785112587,4.66147686219872
"Q9RIY8",11.0092024210121,10.984098736944,10.9088321597721,9.7028772744855,8.49647633528259,7.73856109345204,8.00383411393822,7.75890280262046
"Q9RIY7",8.62476166748194,8.94632656189053,8.6414521466613,8.29766476006844,7.11671556686922,6.69713498999332,6.6319064191602,6.59842349950533
"Q9RIY6",13.2806268060488,13.1053789840656,13.2070206551364,12.6499500743438,11.8264243488919,10.9030243523372,10.8541824420367,10.3475467110757
"Q9RIY5",9.73634335669821,10.0321161306995,9.8610217691645,8.94903369073419,8.48111437357317,7.81825258822913,7.89594425574086,7.57922838783343
"Q9RIY4",11.6786719239611,11.7163918209137,11.6214044270195,10.4839216651766,9.79381526458153,9.0593951750628,9.15128891901663,9.06279194349975
"Q9RIY3",4.1163644094846,4.03381873930789,3.90513625837119,3.4861280284971,3.25986267018895,3.18501740271318,3.62538025244024,3.71408926224013
"Q9RIY2",5.94341796215032,5.35300109528953,5.92214404411913,5.58595614099059,5.96191511435916,5.98112065468079,6.23524778734488,6.18245714239844
"Q9RIY1",6.34381808465446,6.11285063766091,6.55982080584406,6.28680285198883,6.37022841683937,6.43435796937739,6.65814264047944,6.66043810779167
"Q9RIY0",10.1545430893548,10.6188527673131,10.5816205140058,9.61768670808202,10.6416611542479,10.4173048903935,10.508966542675,10.6329797161583
"Q9RIX9",10.2235368727482,10.5337880018711,10.5388910760896,9.74594167931636,10.7028619278979,10.5022986527798,10.5309871293868,10.6461653177934
"Q9RIX8",9.17813111656996,9.58974676156465,9.53650835880019,8.77095559775993,9.65974382192907,9.51340145007669,9.59724621269038,9.73764101721121
"Q9RIX7",10.3580849716834,10.524490769029,10.5431692296449,9.61931037397434,10.4721709903441,10.2822310325544,10.3467903179153,10.4485709365981
"Q8CK66",8.09505237861232,8.14268283982648,8.22831763857345,8.14203021263537,8.35723234301409,8.15446900864267,8.28966121581745,8.44479779609064
"Q9RI56",6.4876520430827,6.78195644520793,6.4635261720303,6.46749991870749,6.74508787589243,6.54587355289829,6.63102568120908,6.71991846915837
"Q9RI55",9.13199793278406,9.50720570944478,9.46488498765975,8.90919065531217,9.52454006419086,9.29590749560856,9.40599819123856,9.50589593460371
"Q9RI54",7.75230960351139,7.84617776807212,7.79095227893163,7.5562487051832,7.41838074786998,7.56180989507291,7.5780803909408,7.62441264253505
"Q9RI53",8.8892268378305,9.01427010670554,8.99868083385052,8.56722008048893,8.41062668070503,8.42012238301942,8.46902163654739,8.51927610268983
"Q9RI52",12.0271278115207,11.7006953604863,11.507978504865,11.3888662654384,11.1742221680499,10.989250625518,11.125171257223,11.3555098150738
"Q9RI51",10.8853984648567,10.7947738856031,10.6476813098662,11.0921816793503,10.7916240550345,10.5712694246429,10.6608993098041,10.8411155754304
"Q9RI50",9.42323969212223,9.40180647726469,9.23947770616551,9.57918154525934,9.36159911307877,9.14126813393654,9.17398370704478,9.42470050546656
"Q9RI49",8.40429322311603,8.94108137970144,8.70047995253138,8.31338086629543,7.30597953456758,6.87764997879704,6.80372924377073,6.61922251113575
"Q9RI48",9.1932848657567,9.59296380271808,9.3666134582111,8.70840078096322,8.11086691078236,7.61151125252402,7.57842425986686,7.22884992183385
"Q9RI47",9.90888350194602,10.2424137699904,10.1106581154337,9.56145309526041,8.78839196002949,8.30601829576842,8.26140046068481,8.16606442654309
"Q9RI46",10.2107891558302,10.3871045839803,10.220143008144,9.46850240657294,8.80700392105753,8.3250185936842,8.46290174421879,8.14379631096903
"Q9RI45",12.4971131472598,12.2759212380487,12.1107933708191,11.3880856511324,9.88370122477055,9.28208768821275,9.35733230585902,9.04004106248522
"Q9RI44",5.86164898819518,5.55323407465864,6.198758863584,5.88145995231394,5.98883047919107,6.01836342784389,5.91600450822582,5.78251339471293
"Q9RI43",12.5442438988175,12.5624718364787,12.4541665393514,12.4072146802287,12.1945696959931,11.8872156769338,11.9796784192047,12.0020773384892
"Q9RI42",11.9070601091845,12.4156791405498,12.3130795959603,10.8031468347502,11.12584893752,10.3074310863724,10.2466970813931,10.2464047392886
"Q9RI41",8.00940874133253,7.82230903416954,7.37228677263746,6.50400300150228,5.64360033721697,5.53298523942032,5.67006672085773,5.69224986314816
"Q9RI40",11.7446192444414,11.5950484245737,11.5421703532896,10.5954633376948,9.6979302977987,9.25010525473544,9.39247508722062,9.22355572512241
"Q9RI39",11.4760077409948,11.8230644962324,11.9113853956087,11.1151276063654,10.1682747497463,9.56968441691006,9.36515605875729,9.00318949330728
"Q9RI38",10.4622870320405,10.6299755589424,10.6592540444291,9.57293107817639,8.20500325999836,7.51105007993728,7.59476097512529,7.40653946567506
"Q9RI37",8.38523141951906,8.74972659801988,8.67908128377703,7.30893805581677,6.5668397918273,6.07513930842068,6.11537548122341,5.88403294469239
"Q9RI36",9.38609480361573,9.99080927023966,9.8938098125322,8.67171129576789,8.47485768975408,7.38492425929383,7.2716804097229,7.12164447896772
"Q9RI35",10.2355339904269,10.6716171066633,10.5980116514449,9.14802666793691,9.10149690442762,8.31368130817811,8.35746014672607,8.18575476838127
